Customer,State,Customer Lifetime Value,Response,Coverage_Ext,Coverage_Pre,Edu_College,Edu_Bach,Edu_Master,Edu_Doctor,Effective To Date,Employ_Unemp,Employ_Dis,Employ_Med,Employ_Ret,Gender,Income,Locat_Sub,Locat_Rural,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy_Cor,Policy_Spe,Level_2,Level_3,Renew_O2,Renew_O3,Renew_O4,Sales_Bch,Sales_Call,Sales_Web,Total Claim Amount,Vehicle Class,Vehicle_Med,Vehicle_Large
GH94657,California,2319.818549,No,0,0,0,1,0,0,1/27/11,0,1,0,0,M,14660,1,0,Married,61,14,97,0,1,0,0,1,0,1,0,0,0,1,0,396.608751,Four-Door Car,1,0
EZ71780,Arizona,8807.486831,No,1,0,0,0,0,0,2/21/11,0,1,0,0,F,26864,1,0,Divorced,78,18,12,0,2,0,1,0,0,0,1,0,0,0,0,374.4,Four-Door Car,1,0
BW76745,Oregon,2491.317024,Yes,0,0,0,0,0,1,1/29/11,0,0,0,0,M,36631,0,1,Divorced,62,30,77,0,1,0,0,1,0,0,0,0,0,0,0,67.530904,Four-Door Car,0,1
TN64240,California,7853.961409,No,1,0,0,1,0,0,2/21/11,0,0,0,0,F,42582,1,0,Divorced,99,1,57,0,5,1,0,0,1,0,0,1,0,1,0,629.344642,Four-Door Car,0,0
AE23906,Arizona,9816.528302,Yes,0,0,1,0,0,0,1/28/11,0,0,0,0,M,37256,0,1,Married,62,15,7,0,2,0,0,1,0,0,0,0,1,0,0,128.969729,Four-Door Car,1,0
CX20455,Arizona,22103.5072,Yes,0,0,1,0,0,0,1/30/11,1,0,0,0,M,0,1,0,Married,102,35,48,0,2,1,0,0,1,0,0,0,1,0,0,489.6,SUV,1,0
KX18446,Washington,6689.022728,Yes,1,0,0,0,0,0,2/13/11,0,0,0,0,M,56980,1,0,Married,84,33,70,0,7,1,0,1,0,1,0,0,0,0,0,599.000883,Two-Door Car,1,0
NR66922,Oregon,11323.35555,No,1,0,0,0,1,0,2/18/11,0,0,0,0,M,98254,0,1,Married,94,23,11,3,2,1,0,0,1,0,1,0,0,0,0,229.711908,Four-Door Car,1,0
PQ27923,Washington,6333.030812,No,1,0,0,0,1,0,2001/8/11,0,0,0,0,M,71737,0,0,Divorced,79,7,79,0,4,0,0,1,0,0,1,0,0,0,0,338.79562,Two-Door Car,1,0
No81415,Arizona,3139.169353,No,1,0,0,1,0,0,2002/1/11,0,0,0,0,M,31177,1,0,Married,79,14,28,0,1,0,0,0,1,0,0,1,0,1,0,905.699717,Four-Door Car,0,0
OI48534,California,2617.182661,No,0,0,0,0,0,0,2/14/11,0,0,0,0,F,98338,0,1,Single,65,13,33,0,1,0,0,0,0,0,1,0,0,0,1,35.597288,Four-Door Car,1,0
FH83537,California,3732.568536,No,0,0,0,0,0,0,2001/4/11,1,0,0,0,F,0,1,0,Single,106,2,50,0,1,0,0,0,1,0,1,0,0,0,0,879.42749,Sports Car,1,0
VH94792,California,4433.694028,No,0,0,0,1,0,0,1/21/11,1,0,0,0,F,0,1,0,Single,65,7,22,0,6,0,1,0,1,1,0,0,0,0,1,312,Four-Door Car,1,0
VD37089,Washington,3478.887023,No,1,0,1,0,0,0,2001/7/11,0,0,0,0,M,29938,1,0,Divorced,90,8,35,0,1,1,0,0,0,1,0,0,1,0,0,562.426585,Four-Door Car,1,0
UW68708,California,5009.595291,No,0,0,0,1,0,0,1/20/11,1,0,0,0,F,0,1,0,Single,69,20,95,0,4,0,0,1,0,0,0,0,0,0,1,496.8,Four-Door Car,1,0
PV39600,California,8417.004401,No,0,1,0,1,0,0,2001/6/11,0,0,0,0,M,24285,1,0,Divorced,111,6,10,0,7,0,0,0,1,0,0,1,0,0,0,1257.527908,Two-Door Car,0,0
ZD42919,California,4483.839044,No,0,0,0,0,1,0,2001/9/11,0,0,0,0,M,32983,0,0,Married,113,25,59,0,1,0,0,0,0,1,0,0,0,1,0,466.81627,SUV,1,0
ZX68434,California,5124.984391,No,1,0,0,0,0,1,1/13/11,1,0,0,0,F,0,1,0,Divorced,134,13,56,0,1,0,0,1,0,0,1,0,0,0,1,643.2,SUV,1,0
CH81088,Oregon,3721.057118,No,1,0,0,1,0,0,2002/2/11,0,0,0,0,F,71333,0,0,Married,93,9,92,0,1,0,0,0,1,1,0,0,0,1,0,343.755209,Four-Door Car,1,0
SV68939,Arizona,9988.787618,No,1,0,0,0,1,0,2/27/11,0,0,0,0,F,33157,0,1,Married,124,28,58,0,3,0,0,0,1,1,0,0,0,0,0,286.003968,SUV,1,0
WI81695,Oregon,3342.177957,No,1,0,1,0,0,0,1/27/11,1,0,0,0,F,0,1,0,Married,91,8,60,0,1,0,0,1,0,0,0,0,0,0,0,436.8,Four-Door Car,1,0
OU50429,California,7524.735746,No,0,0,0,1,0,0,2002/4/11,0,0,0,0,M,36580,1,0,Married,64,20,76,1,2,0,0,0,1,1,0,0,0,0,0,460.8,Four-Door Car,0,0
TE44937,Oregon,13466.92071,Yes,0,0,0,0,0,0,2/23/11,0,1,0,0,F,11432,1,0,Married,119,11,9,0,2,0,0,1,0,1,0,0,0,0,0,571.2,SUV,0,0
GC29421,California,2949.282616,No,0,0,0,0,0,0,2001/8/11,0,0,0,0,F,78596,0,1,Divorced,73,11,0,0,1,0,0,0,1,0,1,0,0,1,0,106.267659,Four-Door Car,1,0
RF71693,Arizona,5179.890955,No,0,0,0,1,0,0,1/30/11,0,0,0,0,F,35143,0,0,Married,65,31,37,0,9,1,0,0,1,0,0,0,0,0,0,171.184016,Four-Door Car,1,0
JZ22920,Arizona,3225.395988,No,1,0,0,0,1,0,1/30/11,0,0,0,0,M,29606,1,0,Married,81,33,32,0,1,0,0,0,1,0,1,0,0,0,0,438.276898,Four-Door Car,1,0
ZL68596,Arizona,8849.689719,No,0,0,0,0,1,0,2002/3/11,0,0,0,0,M,53228,0,1,Married,73,26,33,0,2,0,1,0,0,1,0,0,1,0,0,137.195447,Four-Door Car,1,0
GV91160,Oregon,2886.451602,Yes,1,0,0,0,0,0,1/20/11,0,0,0,1,F,10312,1,0,Married,78,10,63,0,1,0,0,0,1,1,0,0,0,0,0,486.278557,Four-Door Car,0,1
PC80039,Oregon,2359.423599,Yes,0,0,0,1,0,0,2001/11/11,0,1,0,0,F,19864,1,0,Divorced,63,22,96,0,1,0,0,1,0,0,0,0,0,0,1,352.394515,Four-Door Car,1,0
RH72839,Nevada,4669.22664,Yes,0,1,0,0,0,0,2/14/11,0,0,0,0,F,76157,1,0,Married,116,15,80,0,1,0,0,0,0,1,0,0,0,1,0,556.8,Two-Door Car,0,0
SV15363,California,6366.225775,Yes,1,0,0,0,0,0,2001/7/11,0,0,0,0,M,44368,1,0,Married,80,5,72,0,3,0,0,1,0,1,0,0,0,1,0,384,Two-Door Car,0,1
CN17219,Oregon,25581.61014,No,0,0,1,0,0,0,1/13/11,0,0,0,0,M,27961,1,0,Married,72,15,64,0,2,0,0,0,1,0,0,0,0,0,0,345.6,Two-Door Car,0,0
ZM84839,California,8146.271602,No,0,0,1,0,0,0,2/27/11,0,0,0,0,F,92777,0,1,Married,68,21,83,2,2,0,0,0,0,0,0,0,0,0,1,158.041549,Two-Door Car,1,0
ZO31878,Oregon,5412.458621,No,0,0,0,0,1,0,2002/4/11,0,0,0,0,F,55992,0,0,Married,67,16,21,0,3,0,0,0,1,0,0,0,0,1,0,191.409775,Four-Door Car,0,0
BU70181,Arizona,5757.442258,Yes,0,0,0,0,1,0,1/31/11,0,0,0,0,M,88997,0,1,Divorced,72,9,71,0,3,0,0,0,1,1,0,0,1,0,0,174.041566,Four-Door Car,0,0
RN20799,Arizona,4755.194923,No,0,0,0,0,0,0,1/27/11,0,0,0,1,F,21926,1,0,Married,63,13,0,0,7,0,0,1,0,1,0,0,0,0,0,302.4,Four-Door Car,0,0
VF58561,Oregon,4995.211519,No,0,0,0,1,0,0,2002/8/11,0,0,0,0,F,82413,1,0,Divorced,62,12,79,0,3,0,0,0,1,0,0,0,0,0,0,297.6,Four-Door Car,1,0
HU26687,California,2824.849967,No,0,0,0,1,0,0,1/18/11,0,0,0,0,M,48008,0,1,Married,73,33,55,4,1,0,0,0,1,1,0,0,1,0,0,137.081716,Four-Door Car,1,0
VT84289,California,5907.91176,No,0,0,1,0,0,0,2002/6/11,0,0,0,0,F,87796,1,0,Single,74,23,10,0,4,0,0,0,0,0,0,0,0,0,0,355.2,Four-Door Car,1,0
ZG17326,Oregon,4988.579794,No,0,0,0,1,0,0,2002/11/11,0,0,0,0,M,38928,1,0,Married,64,14,18,0,8,0,0,1,0,1,0,0,0,0,0,326.660051,Four-Door Car,0,1
ZR84007,Arizona,7405.265785,No,0,0,0,1,0,0,2001/5/11,0,0,0,0,M,58779,1,0,Single,64,13,82,1,2,0,0,0,0,1,0,0,1,0,0,307.2,Four-Door Car,1,0
WM17695,Washington,16553.23422,No,1,0,0,0,0,1,2/25/11,0,0,0,0,F,98912,1,0,Married,135,18,92,0,2,0,0,0,1,0,0,0,0,0,0,714.831947,SUV,0,1
YR76491,Oregon,15102.22866,No,1,0,1,0,0,0,1/22/11,1,0,0,0,F,0,0,1,Married,137,10,92,0,2,0,0,1,0,1,0,0,1,0,0,32.978158,SUV,1,0
NY93341,Arizona,9118.928908,No,0,0,0,0,0,0,2/16/11,0,0,0,0,F,33882,0,1,Married,114,22,39,0,6,0,0,1,0,0,1,0,1,0,0,272.835064,SUV,1,0
BC87161,Oregon,2759.978287,Yes,0,0,0,1,0,0,2001/3/11,0,0,0,0,M,92296,1,0,Married,69,4,65,0,1,0,0,0,0,1,0,0,0,0,0,331.2,Two-Door Car,1,0
PW23851,Oregon,15251.57924,No,1,0,0,1,0,0,1/15/11,0,0,0,0,F,63287,1,0,Married,127,5,84,0,2,0,0,1,0,0,0,0,0,0,0,617.202619,SUV,0,0
UM73815,Arizona,14517.43681,No,0,1,0,0,0,0,1/13/11,0,0,0,0,F,74871,1,0,Married,178,0,15,0,7,0,0,0,1,0,0,0,0,1,0,854.4,SUV,1,0
HW19506,Arizona,5597.12496,Yes,1,0,0,0,0,0,1/27/11,0,0,0,0,F,37995,1,0,Married,139,16,50,0,1,0,0,0,1,0,0,0,1,0,0,667.2,SUV,1,0
JF90784,California,19323.23675,No,1,0,0,0,0,0,2001/8/11,1,0,0,0,F,0,1,0,Divorced,139,24,3,1,2,0,0,1,0,0,0,0,1,0,0,1389.140121,SUV,0,0
OW15518,Washington,15950.01951,No,1,0,1,0,0,0,2001/10/11,1,0,0,0,F,0,0,1,Married,87,10,55,1,2,0,0,1,0,1,0,0,0,0,1,46.041452,Two-Door Car,1,0
BR28896,Nevada,3176.356488,No,1,0,0,0,0,0,2001/10/11,0,0,0,0,M,64706,0,0,Single,81,5,3,0,1,0,0,0,1,1,0,0,0,0,1,372.909686,Two-Door Car,0,1
PD32943,Oregon,4526.126785,No,0,0,0,1,0,0,2001/6/11,1,0,0,0,M,0,1,0,Married,64,32,89,1,3,0,0,0,1,1,0,0,1,0,0,307.2,Four-Door Car,0,0
GM83516,Arizona,2573.716859,No,0,0,1,0,0,0,2001/7/11,0,0,0,0,M,29500,1,0,Divorced,67,14,72,0,1,1,0,1,0,1,0,0,0,0,0,321.6,Four-Door Car,1,0
BK15048,Arizona,6656.709233,No,0,0,1,0,0,0,1/20/11,1,0,0,0,M,0,1,0,Single,69,23,32,1,2,0,0,0,1,0,0,0,1,0,0,496.8,Four-Door Car,0,0
RA27021,Nevada,27564.73951,No,1,0,0,1,0,0,2001/1/11,0,1,0,0,F,26410,0,1,Married,91,17,90,0,2,1,0,0,0,1,0,0,0,0,0,184.516188,Four-Door Car,0,1
JW15941,California,3842.794699,No,1,0,0,0,1,0,1/29/11,0,0,0,0,M,97832,0,1,Married,95,5,98,0,1,0,0,0,1,1,0,0,0,0,1,107.661239,Two-Door Car,1,0
GP20408,Oregon,3808.122147,Yes,1,0,1,0,0,0,1/28/11,0,0,0,0,F,94903,1,0,Married,94,3,38,0,1,0,0,0,1,1,0,0,0,0,0,451.2,Two-Door Car,0,0
AM57175,Oregon,15000.84238,No,1,0,0,0,0,0,2001/6/11,0,0,0,0,F,62473,1,0,Divorced,76,6,70,1,2,0,0,0,1,0,0,0,1,0,0,507.560729,Four-Door Car,0,0
RI40862,Nevada,5573.10605,No,0,0,1,0,0,0,2/18/11,0,0,0,0,M,85704,0,0,Married,69,21,84,0,7,0,0,0,1,0,0,0,0,0,0,325.395532,Four-Door Car,0,0
EY86980,Oregon,6222.212108,No,1,0,0,1,0,0,1/14/11,0,0,0,0,M,74270,0,1,Single,78,33,2,0,7,1,0,1,0,0,0,1,0,0,0,122.486486,Two-Door Car,1,0
FG24850,Oregon,5096.673223,Yes,0,0,0,0,1,0,1/28/11,0,1,0,0,F,22886,1,0,Divorced,65,9,81,0,3,0,0,1,0,0,0,0,0,0,0,312,Four-Door Car,0,0
JB39997,California,6183.185785,No,1,0,1,0,0,0,2/24/11,0,0,0,0,F,36464,0,1,Married,78,5,17,0,7,0,0,0,0,0,0,1,0,1,0,93.515817,Four-Door Car,1,0
CG43444,California,9388.981905,No,1,0,0,1,0,0,1/27/11,0,0,0,0,F,33599,0,1,Divorced,80,23,31,0,2,0,0,0,1,1,0,0,1,0,0,111.265486,Four-Door Car,0,0
ZG69918,Oregon,8168.714346,No,0,0,1,0,0,0,1/14/11,0,1,0,0,M,20819,0,0,Married,73,4,65,1,2,0,1,1,0,0,0,0,0,1,0,206.863422,Four-Door Car,1,0
GM70734,California,13561.2048,No,1,0,1,0,0,0,1/29/11,0,0,1,0,F,29095,0,0,Divorced,91,29,47,1,2,1,0,0,1,0,0,0,0,0,0,280.800938,Two-Door Car,1,0
PM14429,California,6699.278956,No,1,0,1,0,0,0,2002/4/11,0,0,0,0,M,30852,0,0,Single,88,7,42,0,8,0,0,0,1,0,0,0,1,0,0,318.866388,Four-Door Car,1,0
FD55376,California,20230.9675,No,0,0,0,0,0,0,2/22/11,0,0,0,0,M,48448,1,0,Married,74,24,11,1,2,1,0,0,1,0,1,0,0,0,0,355.2,Four-Door Car,1,0
PS25185,Washington,4097.371676,No,0,1,0,1,0,0,1/20/11,0,0,1,0,F,20079,1,0,Single,110,1,63,0,1,1,0,0,1,0,0,0,0,0,1,528,Two-Door Car,1,0
YE70791,California,5169.49937,Yes,0,0,0,0,0,0,2/26/11,0,0,1,0,M,12430,1,0,Single,73,22,13,0,4,0,0,1,0,1,0,0,0,1,0,350.4,Four-Door Car,1,0
UN52560,Arizona,6278.764007,No,1,0,0,1,0,0,2/14/11,0,0,0,0,M,47669,1,0,Married,80,16,84,0,3,0,0,0,1,1,0,0,1,0,0,384,Four-Door Car,0,0
SS95187,Arizona,3343.933131,No,1,0,0,1,0,0,1/29/11,0,0,0,0,M,40794,0,0,Divorced,87,6,87,0,1,0,0,0,1,0,0,1,1,0,0,334.452807,Four-Door Car,1,0
OU62959,California,15531.78589,No,0,0,0,1,0,0,2002/9/11,0,0,0,0,M,95340,0,0,Married,198,5,84,2,3,0,0,1,0,0,1,0,0,0,1,808.844338,Luxury SUV,1,0
ZV36800,Oregon,4236.84292,No,0,0,0,1,0,0,1/23/11,0,1,0,0,M,14476,1,0,Married,113,11,0,0,1,1,0,0,1,0,1,0,1,0,0,542.4,Sports Car,1,0
XF83901,Arizona,3692.583567,No,0,1,1,0,0,0,2001/12/11,1,0,0,0,F,0,1,0,Single,105,28,69,0,1,0,0,1,0,0,0,0,1,0,0,756,Four-Door Car,0,1
RE12758,California,6782.556454,No,1,0,0,0,0,0,2/22/11,0,0,0,0,M,26116,1,0,Married,85,6,58,0,3,0,0,0,1,0,0,1,0,0,0,612,Four-Door Car,1,0
CH97666,California,3683.472334,No,0,0,0,1,0,0,1/14/11,0,0,0,1,M,12454,1,0,Married,100,4,68,0,1,0,0,0,0,0,1,0,0,0,1,720,Sports Car,1,0
NU25698,Oregon,13995.68999,No,1,0,0,0,0,0,2/16/11,0,0,0,0,F,48245,1,0,Married,121,16,21,3,2,0,0,0,1,0,0,0,0,0,0,580.8,SUV,1,0
ZV80216,Oregon,5619.689084,Yes,0,1,0,0,0,0,1/26/11,1,0,0,0,M,0,1,0,Married,153,25,5,0,1,0,0,0,0,1,0,0,0,0,1,1027.000029,SUV,1,0
PB47955,Oregon,8331.648336,No,0,0,0,1,0,0,2001/11/11,1,0,0,0,F,0,1,0,Single,119,3,54,0,3,0,0,0,1,1,0,0,1,0,0,856.8,SUV,1,0
BD36887,Nevada,4171.18715,No,0,0,1,0,0,0,1/27/11,0,0,0,0,F,37478,1,0,Married,105,4,53,0,1,0,0,0,0,0,0,0,0,0,0,653.685468,Sports Car,1,0
JG65202,Oregon,7873.567332,No,0,0,0,0,0,0,1/29/11,1,0,0,0,M,0,1,0,Single,74,24,82,0,2,0,0,0,1,0,0,0,0,0,0,568.798455,Two-Door Car,1,0
YV76240,Oregon,10677.25385,No,1,0,1,0,0,0,2001/4/11,0,0,0,0,F,45732,0,0,Married,134,22,56,0,9,1,0,1,0,0,0,0,0,1,0,611.918994,SUV,0,1
LN28900,California,14687.07959,No,1,0,0,1,0,0,2/23/11,1,0,0,0,M,0,1,0,Single,85,3,61,0,2,0,0,0,0,0,0,0,0,0,1,612,Four-Door Car,0,0
IN77241,Washington,5394.703229,No,0,0,0,1,0,0,2002/6/11,0,0,0,0,M,65978,0,0,Married,67,3,50,0,3,1,0,0,0,1,0,0,1,0,0,251.795869,Two-Door Car,1,0
DI42246,Arizona,2230.755716,No,0,0,1,0,0,0,1/20/11,1,0,0,0,M,0,1,0,Married,62,9,49,0,1,0,0,1,0,0,0,0,0,0,0,325.88607,Four-Door Car,1,0
SE86346,Nevada,7771.018055,No,0,0,1,0,0,0,2/16/11,0,0,0,0,F,58467,1,0,Married,65,30,90,0,2,1,0,0,1,1,0,0,0,0,1,452.915621,Four-Door Car,0,0
FK46365,Washington,4103.849192,No,0,0,1,0,0,0,2002/3/11,0,0,0,0,F,82427,1,0,Married,102,24,5,0,1,0,0,0,1,1,0,0,0,0,0,489.6,SUV,0,0
XW93623,Nevada,7221.151702,No,0,0,0,1,0,0,2002/9/11,0,0,0,0,M,33811,0,0,Married,184,17,59,0,1,0,0,0,1,0,1,0,0,0,0,587.37679,Luxury SUV,1,0
FJ62579,Oregon,12285.0473,No,0,0,0,0,0,0,1/20/11,1,0,0,0,M,0,1,0,Divorced,183,29,65,2,7,0,0,0,1,0,0,0,0,1,0,878.4,Luxury SUV,0,0
ZZ22193,California,5704.679894,No,0,0,0,0,1,0,2001/5/11,0,0,0,0,F,37675,1,0,Single,71,25,80,0,3,0,0,1,0,0,0,0,0,0,0,380.919824,Four-Door Car,1,0
ZY77695,Arizona,2433.913419,No,0,0,0,1,0,0,2001/10/11,1,0,0,0,M,0,1,0,Single,72,28,29,0,1,0,0,0,1,0,0,0,0,0,0,345.6,Two-Door Car,1,0
ZJ65064,California,4921.752296,No,0,0,1,0,0,0,2002/5/11,1,0,0,0,F,0,1,0,Single,70,28,29,0,8,0,0,0,0,0,1,0,0,1,0,336,Four-Door Car,1,0
FA59186,California,4660.006868,No,0,0,0,0,0,0,1/14/11,1,0,0,0,M,0,1,0,Single,67,11,87,0,3,0,0,1,0,0,0,0,0,0,1,482.4,Two-Door Car,1,0
XS74336,Washington,2541.522907,No,0,0,0,0,0,0,2/22/11,1,0,0,0,F,0,1,0,Single,71,12,37,0,1,0,0,0,1,0,0,1,0,0,1,511.2,Four-Door Car,0,0
RT80802,Nevada,11658.59927,No,0,0,1,0,0,0,1/19/11,0,1,0,0,M,19851,0,1,Married,102,33,51,0,2,0,0,0,1,0,0,0,1,0,0,220.038588,Sports Car,0,0
KN65809,Washington,11131.56637,No,1,0,0,0,0,0,2001/4/11,1,0,0,0,F,0,1,0,Married,99,26,60,0,2,0,0,0,1,0,0,0,0,0,0,475.2,Four-Door Car,0,0
QF17381,Arizona,4733.507343,No,0,0,0,1,0,0,2001/6/11,1,0,0,0,F,0,1,0,Married,62,5,41,0,3,1,0,0,1,0,0,0,0,0,0,740.838216,Four-Door Car,0,0
JF16897,Oregon,8776.363448,No,0,0,0,0,0,0,2/23/11,0,0,0,0,F,28360,1,0,Married,73,8,65,0,2,0,0,0,1,0,0,0,1,0,0,863.909989,Four-Door Car,1,0
PB90912,California,7804.022473,No,0,0,0,0,0,0,2002/8/11,0,0,0,0,M,70833,1,0,Married,193,15,33,0,1,0,0,1,0,1,0,0,0,0,1,926.4,Luxury SUV,0,1
CH50339,Arizona,2522.256441,No,0,0,0,0,1,0,2001/8/11,1,0,0,0,F,0,1,0,Married,69,18,64,1,1,1,0,1,0,0,0,1,0,1,0,470.275242,Four-Door Car,0,0
GU41198,California,9536.338382,No,1,0,0,1,0,0,2001/7/11,0,0,0,0,F,62421,1,0,Divorced,80,22,50,2,2,1,0,0,1,0,0,0,0,1,0,384,Four-Door Car,1,0
CT96082,Oregon,4711.080198,No,0,0,0,1,0,0,2001/5/11,0,1,0,0,F,13933,0,1,Married,62,25,32,0,6,1,0,0,1,0,0,0,0,1,0,49.364254,Two-Door Car,1,0
KP26590,Nevada,3801.282266,No,1,0,0,1,0,0,2/16/11,0,0,0,0,F,40513,0,1,Married,96,21,37,1,1,0,0,1,0,0,0,0,1,0,0,151.589577,Four-Door Car,0,1
ZQ51896,Oregon,21159.30151,No,0,0,1,0,0,0,1/22/11,1,0,0,0,M,0,1,0,Single,108,15,17,0,2,0,1,0,0,0,0,1,0,0,1,777.6,SUV,0,1
BI34286,Oregon,6515.026481,No,1,0,0,0,1,0,2/27/11,0,0,0,0,M,47259,1,0,Married,81,22,54,0,5,1,0,1,0,0,0,0,1,0,0,388.8,Four-Door Car,1,0
XJ97760,California,4739.861234,No,0,0,0,0,1,0,2001/1/11,0,0,0,0,M,35039,0,0,Single,61,7,87,0,8,0,0,0,0,0,0,0,0,1,0,254.308991,Four-Door Car,1,0
CO71128,California,21240.94357,No,0,0,1,0,0,0,2001/7/11,1,0,0,0,F,0,1,0,Single,190,7,45,0,2,0,0,1,0,1,0,0,0,0,0,1368,Luxury SUV,1,0
SJ88799,Washington,3980.838735,No,0,1,0,0,0,0,2001/5/11,0,0,0,0,M,92539,1,0,Single,101,2,61,0,1,0,0,1,0,0,1,0,0,0,0,707.408058,Four-Door Car,1,0
RC74014,Oregon,4990.343538,No,0,0,1,0,0,0,1/27/11,1,0,0,0,F,0,1,0,Single,71,3,84,0,6,0,1,0,1,0,1,0,0,0,1,849.666647,Two-Door Car,0,0
CP66511,Oregon,2562.604728,No,0,0,0,0,0,0,2002/10/11,0,0,0,0,M,92038,0,0,Married,65,4,44,2,1,0,0,0,1,1,0,0,0,0,0,178.408186,Two-Door Car,0,0
JG13893,Nevada,7355.349908,No,0,0,0,1,0,0,1/19/11,0,0,0,0,M,51789,1,0,Married,61,33,31,0,2,1,0,1,0,0,0,1,0,1,0,435.835125,Two-Door Car,0,1
ER49844,Arizona,5041.447024,No,0,0,1,0,0,0,1/19/11,0,0,0,0,M,61972,0,1,Married,64,2,52,2,5,0,0,0,0,0,0,1,0,1,0,138.961963,Four-Door Car,1,0
AU91447,Oregon,12731.95161,Yes,0,0,0,0,0,1,1/14/11,0,0,0,0,M,40870,1,0,Married,105,3,56,0,2,0,1,1,0,0,0,0,0,0,0,504,SUV,0,1
SK58227,California,8879.790017,Yes,0,0,0,0,0,0,2002/3/11,0,0,0,0,F,52583,0,0,Single,113,12,59,0,7,0,0,1,0,0,0,0,0,0,0,528.20086,SUV,0,0
HG23705,Arizona,2872.669164,No,0,0,0,1,0,0,2001/5/11,0,0,0,0,F,79681,0,1,Single,73,4,93,1,1,0,0,0,1,1,0,0,0,0,0,9.160139,Four-Door Car,1,0
MV93555,Oregon,11058.22493,No,1,0,0,0,0,0,1/14/11,0,0,0,0,F,69792,1,0,Single,137,1,95,0,3,0,0,0,1,1,0,0,0,0,1,696.757797,SUV,1,0
VQ20924,Arizona,7138.167712,No,1,0,0,0,0,0,2002/10/11,0,1,0,0,F,19794,1,0,Married,93,24,80,0,8,1,0,0,1,1,0,0,0,0,0,603.077136,Two-Door Car,0,1
AR59416,Oregon,29037.47753,No,0,0,0,0,0,0,2/22/11,1,0,0,0,M,0,1,0,Married,113,0,16,0,2,0,0,0,1,0,0,1,0,0,1,542.4,SUV,1,0
DF65548,California,8613.464627,No,0,1,0,0,1,0,1/24/11,0,0,0,0,F,26680,1,0,Married,106,11,49,0,5,0,0,1,0,0,0,0,0,0,0,508.8,Two-Door Car,0,0
PA28328,California,3861.486269,Yes,1,0,1,0,0,0,2001/6/11,0,0,0,0,F,93272,0,0,Married,95,3,54,0,1,1,0,0,1,1,0,0,1,0,0,281.110788,Four-Door Car,1,0
WY31530,Oregon,2482.915577,No,0,0,0,0,0,1,2/15/11,1,0,0,0,M,0,0,1,Married,68,21,73,0,1,0,0,1,0,1,0,0,1,0,0,87.272319,Two-Door Car,1,0
LV89056,California,3133.018242,No,1,0,0,1,0,0,1/18/11,1,0,0,0,F,0,1,0,Single,91,7,14,1,1,0,0,1,0,0,0,0,0,1,0,655.2,Four-Door Car,1,0
KC49055,Oregon,7123.082388,No,1,0,0,1,0,0,1/21/11,0,0,0,0,M,21835,1,0,Married,92,2,83,0,3,0,0,1,0,0,0,1,0,0,0,621.617047,Two-Door Car,1,0
RA62150,Arizona,28435.64035,No,0,0,1,0,0,0,2002/8/11,1,0,0,0,F,0,1,0,Single,116,29,22,0,2,0,0,0,0,1,0,0,1,0,0,899.63718,SUV,1,0
OY70124,Washington,12741.84754,Yes,0,0,0,1,0,0,2001/7/11,0,0,0,0,F,73054,0,0,Married,106,34,36,1,2,0,0,0,1,0,0,0,1,0,0,419.365958,SUV,1,0
OT94107,Oregon,3176.865609,No,1,0,0,1,0,0,2/14/11,0,0,0,0,F,35551,1,0,Single,81,33,52,1,1,0,0,1,0,1,0,0,1,0,0,565.108501,Four-Door Car,0,0
CF27806,California,5470.060561,Yes,1,0,0,1,0,0,2/17/11,0,0,0,0,F,54507,1,0,Married,138,20,11,0,1,0,0,0,1,1,0,0,0,0,0,702.990032,SUV,1,0
EK50729,Oregon,4582.647706,No,0,0,0,1,0,0,1/17/11,1,0,0,0,M,0,1,0,Divorced,67,27,7,0,7,0,0,0,1,0,0,0,1,0,0,321.6,Four-Door Car,1,0
TF53472,Oregon,5350.214918,No,0,0,0,1,0,0,2002/1/11,0,0,0,0,F,41336,0,0,Divorced,68,33,25,0,5,0,0,0,1,0,0,0,0,0,0,263.090605,Four-Door Car,1,0
PG50529,California,5580.916514,No,0,0,0,0,0,0,2002/10/11,0,0,0,0,F,31972,1,0,Married,70,4,89,0,3,0,0,0,1,0,0,0,0,1,0,416.2618,Four-Door Car,0,0
QT46509,Oregon,7048.544758,No,1,0,1,0,0,0,1/31/11,0,1,0,0,M,20416,1,0,Married,93,33,68,0,7,0,0,0,1,0,1,0,1,0,0,446.4,Four-Door Car,0,0
LI72489,Nevada,15306.22493,No,0,1,0,1,0,0,2/26/11,0,0,0,0,M,46338,0,1,Married,193,24,68,0,9,1,0,0,1,0,0,1,0,0,1,19.46445,SUV,1,0
MF74413,Oregon,9657.579498,Yes,1,0,0,0,0,0,1/31/11,1,0,0,0,M,0,1,0,Married,131,34,61,0,9,0,0,0,1,0,0,0,0,0,0,628.8,SUV,1,0
SI58884,California,3985.319833,No,0,0,1,0,0,0,1/22/11,0,0,0,1,M,17220,1,0,Married,105,10,24,0,1,0,0,0,1,1,0,0,0,0,1,504,SUV,0,1
KG53604,Oregon,9816.528302,Yes,0,0,1,0,0,0,1/28/11,0,0,0,0,M,37256,0,1,Married,62,15,7,0,2,0,0,0,0,0,0,0,1,0,0,128.969729,Four-Door Car,1,0
